author,comment,published_at,like_count,final_text
@choliksantoso7776,Insyaallah Bp Aniez Rasyid  Baswedan RI 1 .. Amiin yaa robal alamin,2024-03-20T18:14:52Z,1,Insyaallah Bapak Anies Rasyid Baswedan RI 1. Amiin ya Robbal Alamin.
@gedangmas8191,Yg bisa merangkul semua yaitu prabowo,2024-03-20T18:14:51Z,0,Yg bisa merangkul semua yaitu prabowo
@muchamadapsin3313,Selamat pak prabowo sukses indonesia kedepan.,2024-03-20T18:14:46Z,0,"Selamat Pak Prabowo, semoga sukses Indonesia ke depan."
@IceAndTeaTv,ALKHAMDULILLAH,2024-03-20T18:14:34Z,0,Alhamdulillah
@ModalBacootz,"Selamat atas terpilih jadi pemenang, walaupun saya tau, ada banyak permainan di belakangnya, tapi apapun itu, saya yakin suatu saat terbongkar semua kebobrokan yang tersistematis, Dan suatu saat, orang yang fanatik bakal melihat kenyataan pait. Lanjut, kita joget",2024-03-20T18:14:33Z,0,"Selamat atas terpilih jadi pemenang, walaupun saya tahu, ada banyak permainan di belakangnya, tapi apapun itu, saya yakin suatu saat terbongkar semua kebobrokan yang tersistematis, Dan suatu saat, orang yang fanatik bakal melihat kenyataan pahit. Lanjut, kita joget"
@pemudacherbond3746,Mantap persiden ku aminn,2024-03-20T18:14:31Z,0,Mantap presidenku amin.
@misdina7310,"Mandat RAKYAT 11% 
JD JAGAN BAWAK NAMA RAKYAT TUYUL WOWOK ENDASMU",2024-03-20T18:14:23Z,0,Jangan bawa nama rakyat tuyul Prabowo endasmu.
@Galang_Hot,Selamat. Semoga Amanah,2024-03-20T18:14:22Z,0,Selamat. Semoga Amanah
@Rizkiikakrisna,Semangat bapak jendral semoga bisa amanah kerakyat .,2024-03-20T18:14:19Z,0,"Semangat Pak Jenderal, semoga bisa amanah kepada rakyat."
@santipurnama9580,Ayenamah asli lain nyieun  hoak jiga 2019,2024-03-20T18:14:06Z,0,Ayenamah asli lain membuat hoaks tentang Pilpres 2019.
@khalimofficial9618,Alhamdulillah saya selalu Coblos Bapak Prabowo Subianto akhirnya jadi juga ikut bahagia,2024-03-20T18:14:02Z,8,Alhamdulillah saya selalu Coblos Bapak Prabowo Subianto akhirnya jadi juga ikut bahagia
@GiselPurinindika,Pidato tak mutu  muak fengerin nya,2024-03-20T18:13:57Z,0,"Pidato tidak mutu, muak mendengarnya."
@Bang_bro32,"Alhamdulillah bapak .. semoga  indonesia dipimpin bapak,, semakin maju dan sejahtera.. Aamiin Ya Allah..",2024-03-20T18:13:31Z,0,"Alhamdulillah bapak, semoga Indonesia dipimpin oleh beliau, semakin maju dan sejahtera. Aamiin Ya Allah."
@Adiirnadi,Hahah..bung Zulkifli asan...kecubung kali,2024-03-20T18:13:30Z,1,Hahah..bung Zulkifli asan...kecubung kali
@daniel.projectchannel5530,Selamat jendral H.Prabowo subianto & Gibran rakabumingraka,2024-03-20T18:13:24Z,0,Selamat Jenderal H. Prabowo Subianto & Gibran Rakabuming Raka
@ishaq5105,di akui dunia gaib,2024-03-20T18:13:19Z,1,Diakui dunia gaib
@AriebuhariyantoArie,Yg pendukung 01 minggir dulu.. Tinggiknbdulu halumu.. Salam buat 01 yg bikin anginbribut.. 02 tetap yg unggul,2024-03-20T18:13:19Z,0,Pendukung pasangan calon nomor urut 1 minggir dulu. Tinggikan dulu halmu. Salam buat pasangan calon nomor urut 1 yang bikin angin ribut. Pasangan calon nomor urut 02 tetap yang unggul.
@bachrul_daily,Yes I love it,2024-03-20T18:13:11Z,0,Saya suka itu
@robyyanto1620,Smgga amanah yg di titipin menjadi Indonesia lebih yg rakyat sajetera smua,2024-03-20T18:13:10Z,0,Semoga amanah yang dititipkan menjadi Indonesia lebih untuk rakyat seluruhnya.
@hamidajah2103,alhamdulilah sudh resmi kemenangan 02 prabowo gibran selamat pak semoga indonesia makin maju makin di segani negara lain...dn sya berharap pasangan 01 jgn di kasih apapun sebagai pejabat...di takutkan menggigit lg seperti yg sudh2,2024-03-20T18:12:59Z,0,"Alhamdulillah sudah resmi kemenangan 02 Prabowo Gibran. Selamat Pak, semoga Indonesia makin maju dan makin dihormati negara lain. Dan saya berharap pasangan 01 jangan diberi apapun sebagai pejabat, ditakutkan menggigit lagi seperti yang sudah-sudah."
@seearc6411,"Selamat BPK Prabowo dan mas Gibran, semoga dibawah kepemimpinan beliau berdua Indonesia bisa melesat menjadi negara maju.",2024-03-20T18:12:51Z,2,"Selamat BPK Prabowo dan mas Gibran, semoga dibawah kepemimpinan beliau berdua Indonesia bisa melesat menjadi negara maju."
@sulthonkudus6219,Mana wakilnya..,2024-03-20T18:12:47Z,0,Mana wakilnya.
@msultanaldi-ho3op,Alhamdulillah pak Prabowo akhirnya impiamu  tercapai dan saya minta satu jangan ngecewain rakyat udh itu ajh,2024-03-20T18:12:44Z,0,Alhamdulillah pak Prabowo akhirnya impianmu tercapai dan saya minta satu jangan mengecewakan rakyat sudah itu saja.
@AbidPutraBireuen,"Makan siang gratis, susu gratis dong asyik,,,,,,",2024-03-20T18:12:43Z,0,"Makan siang gratis, susu gratis dong asyik."
@ilhamdani6172,hihihi,2024-03-20T18:12:37Z,0,hihihi
@Yunita-u9i,Alhamdulilah menang bpk prabowo,2024-03-20T18:12:24Z,0,Alhamdulillah menang Pak Prabowo
@GiselPurinindika,Eh lo prabowo tertawalah  dgn gembira.  Dulu  tp  tunggu   selanjut nya apa yg terjadi  hari esok .,2024-03-20T18:12:20Z,1,Eh kamu Prabowo tertawalah dengan gembira. Dulu tapi tunggu selanjutnya apa yang terjadi hari esok.
@NanyAbo,Alhamdulillah pk Prabowo Subianto menang smoga mnjdi pemimpin yang amanah tuk negara Indonesia,2024-03-20T18:12:17Z,0,"Alhamdulillah Pak Prabowo Subianto menang, semoga menjadi pemimpin yang amanah untuk negara Indonesia"
@solikin1327,"Selamat mas Bowo,kau sah jadi pemimpin dinegeri ini, untuk Anis minggir,Ganjar minggir ,",2024-03-20T18:12:06Z,0,"Selamat Pak Prabowo, semoga Anda sah menjadi pemimpin di negeri ini, untuk Anis dan Ganjar minggir."
@nanangsahidin5491,sudah pada gila pendukung lu woo. Selamat dah,2024-03-20T18:12:02Z,0,Sudah pada gila pendukung Prabowo. Selamat dah
@danangharyanto2443,SELAMAT JENDRAL...KAMI BERSAMA ANDA,2024-03-20T18:11:59Z,0,SELAMAT JENDRAL...KAMI BERSAMA ANDA
@Bensjaya24,yes cuan ndk rugiku,2024-03-20T18:11:59Z,0,cuan tidak rugiku
@AbidPutraBireuen,Makan siang gratis oke deh,2024-03-20T18:11:56Z,0,Makan siang gratis oke deh
@tatangsamsulmaarif3534,"Menangislah yg kalah sepuas y jngn pura2 tdk paham ats kekalahnan y , dn trtawalah bagi kalian pendukung 02 karan kalian tdk salah pilih karan 02 layak pimpin Nusantara 5 thn kedepannya .",2024-03-20T18:11:54Z,0,"Menangislah yang kalah sepuasnya jangan pura-pura tidak paham atas kekalahan, dan tertawalah bagi kalian pendukung 01 karena kalian tidak salah pilih karena 01 layak pimpin Nusantara 5 tahun ke depan."
@padlyazhary,Smg berkah..amnah sejahterah.,2024-03-20T18:11:36Z,0,"Semoga berkah, amin ya Allah sejahtera."
@gedangmas8191,Emek 2,2024-03-20T18:11:35Z,0,Emak 2
@nandangsuhaya8603,Alhamdulillah...wa syukurillah...,2024-03-20T18:11:32Z,0,Alhamdulillah wa syukurillah
@Zulkarnain-ke9lz,hrs bertanggung jawab buat semuanya yg udh milih dan di pilih.,2024-03-20T18:11:31Z,1,Harus bertanggung jawab untuk semua yang sudah memilih dan dipilih.
@komarudinkomarudin4197,Alhamdulillah,2024-03-20T18:11:24Z,0,Alhamdulillah
@gedangmas8191,Lucu predidenku aku suka  mosok pke kaos kaki di sebut,2024-03-20T18:11:20Z,0,"Lucu presidenku, aku suka Prabowo pakai kaos kaki di sebut."
@Mobilegend_Horor,Semoga menjadi pemimpin yang adil dan bijaksana.... Aamiin,2024-03-20T18:11:01Z,0,Semoga menjadi pemimpin yang adil dan bijaksana. Aamiin.
@kk23ng,Selamat pak Prabowo,2024-03-20T18:10:51Z,0,Selamat Pak Prabowo
@desafix2202,Selamat bertugas pak Prabowo .semuga lancar dgn tugasnya,2024-03-20T18:10:47Z,0,"Selamat bertugas Pak Prabowo, semoga lancar dengan tugasnya."
@vian8752,"Pak slamat yah... Saya teteskan air mata bahagia untuk bapak,smoga bapak mnjadi yg terbaik untum memimpin negara ini",2024-03-20T18:10:45Z,0,"Pak selamat ya. Saya teteskan air mata bahagia untuk Bapak, semoga Bapak menjadi yang terbaik untuk memimpin negara ini."
@hipokritstore,Alhamdulillah ya allah,2024-03-20T18:10:42Z,0,Alhamdulillah ya Allah
@AbidPutraBireuen,"Sekarang bisa makan siang gratis,,,",2024-03-20T18:10:32Z,0,Sekarang bisa makan siang gratis.
@halimhariyanto1102,Benar dan tidaknya pemilu 2024 biar Alloh dan alam yg akan mengadilinya.aminn,2024-03-20T18:10:08Z,0,Benar dan tidaknya pemilu 2024 biar Allah dan alam yang akan mengadilinya. Amin.
@OpsKhai_15,Bukan nya pidato yg ke 2 yg udah di rencanakan saat nyoblos selesai bbrp jam itu?,2024-03-20T18:09:55Z,1,Bukan pidato yang kedua yang sudah direncanakan setelah nyoblos selesai beberapa jam itu?
@khumoangga1126,menyala bapak ku,2024-03-20T18:09:31Z,0,menyala bapakku
@SetiaDaraNasution,Anda tidak menang tapi dimenangkan,2024-03-20T18:09:21Z,0,Anda tidak menang tapi dimenangkan
@AnjaniSumarto,Alhamdulillah pak Prabowo smpai ke bawa mimpi anda gendong anaku,2024-03-20T18:09:21Z,0,Alhamdulillah pak Prabowo sampai ke bawa mimpi Anda gendong anakku
@soktau_plus62,GIBRAN DMN JENDERAL?????,2024-03-20T18:09:07Z,0,GIBRAN DAN JENDERAL.
@Kiwgarage,"Selamat pak Prabowo, semoga di bawah kepemimpinan bapak negara indonesia menjadi negara yang disegani dan Rakyat indonesia makmur sentosa. Jauh dari pertikaian. Indonesia maju indonesia bersatu.",2024-03-20T18:08:54Z,0,"Selamat Pak Prabowo, semoga di bawah kepemimpinan Bapak negara Indonesia menjadi negara yang disegani dan rakyat Indonesia makmur sentosa. Jauh dari pertikaian. Indonesia maju Indonesia bersatu."
@oktorakris7518,Alhamdulillah,2024-03-20T18:08:52Z,0,Alhamdulillah
@alexlavitajember1548,Buah dari kesabaran dan hasil intropeksi diri..,2024-03-20T18:08:44Z,0,Buah dari kesabaran dan hasil introspeksi diri.
@Doddyadtya,Alhamdulillah,2024-03-20T18:08:42Z,0,Alhamdulillah
@orangsukses2101,Bismillah ️,2024-03-20T18:08:36Z,0,Bismillah
@usmantabi787,Alhamdulillah,2024-03-20T18:08:31Z,0,Alhamdulillah
@ajatjauhari4377,"Ko jadi ta se meriah respon Quick Count ya, yang ini aga gugup gitu,,,,",2024-03-20T18:08:22Z,0,"Ko jadi tidak begitu meriah respon Quick Count ya, yang ini agak gugup gitu."
@sidodadisidodadi-x3i,"Klau sampe hak angket tdk jadi, pemilu 2029, kita rayakyat Indonesia hrs golput unk pilpres",2024-03-20T18:08:22Z,1,"Kalau sampai hak angket tidak jadi, pemilu 2029, kita rakyat Indonesia harus golput untuk pilpres."
@ucoxdat9445,"Pak Prabowo, hancurkan yang mau memecah belah Indonesia.",2024-03-20T18:07:59Z,0,"Pak Prabowo, hancurkan yang ingin memecah belah Indonesia."
@kopiitem4595,Buktikan kinerjamu pak wo...,2024-03-20T18:07:58Z,0,Buktikan kinerjamu pak prabowo.
@jessnolimit8526,Pilpres  jagoannya kalah sana sini teriak curang. Pileg jagoannya menang mendadak jd bisu...,2024-03-20T18:07:53Z,0,Pilpres jagoannya kalah sana sini teriak curang. Pileg jagoannya menang mendadak jadi bisu.
@erikperdana3822,Selamat pak prabowo semoga indonesia dipimpin beliu semakin maju,2024-03-20T18:07:53Z,0,"Selamat Pak Prabowo, semoga Indonesia dipimpin beliau semakin maju."
@AzharAzhar-n3x5j,nggak ada malunya merasa menang dari hasil merampok suara,2024-03-20T18:07:52Z,0,Tidak ada malunya merasa menang dari hasil merampok suara
@rianazhar2968,"Sangat terkesan apa??
Lihat di sidang pbb utusan indonesia dibantai dalam forum!",2024-03-20T18:07:49Z,0,Sangat terkesan apa? Lihat di sidang PBB utusan Indonesia dibantai dalam forum!
@bamsdao3081,Ok gas,2024-03-20T18:07:45Z,0,Ok gas
@tojangbereng5480,Pak Anis terbaik..,2024-03-20T18:07:44Z,0,Pak Anis terbaik.
@yetnoependi8700,selamat pak prabowo,2024-03-20T18:07:44Z,0,Selamat Pak Prabowo
@silumandarat9469,belum final. abah anis akan dibantu 10000 malaikat. amin,2024-03-20T18:07:43Z,0,Belum final. Abah Anis akan dibantu 10000 malaikat. Amin.
@arbainoffical440,Kita Akan melalakukan gugatan seperti hal nya bapak dulu menggugat,2024-03-20T18:07:43Z,0,Kita akan melakukan gugatan seperti halnya Bapak dulu menggugat.
@sohimkamba2939,selamet pak prabowo semoga amanah!,2024-03-20T18:07:38Z,0,"Selamat pak Prabowo, semoga amanah!"
@AhmadBizard,Anak Abah tambah sutrees nih,2024-03-20T18:07:37Z,0,Anak Prabowo tambah suara nih
@BoniSaputra4,"Selamat untuk pak prabowo subianto dan mas gibran meski saya tak memilih mu, tapi tolong bawa kedamaian dan kemakmuran di negeri tercinta kita ini.",2024-03-20T18:07:30Z,0,"Selamat untuk Pak Prabowo Subianto dan Mas Gibran meski saya tidak memilihmu, tapi tolong bawa kedamaian dan kemakmuran di negeri tercinta kita ini."
@ajengdwiyuliani3388,"alhamdulillah , sehat selalu & selamat bertugas Pak",2024-03-20T18:07:15Z,0,"Alhamdulillah, semoga sehat selalu dan selamat bertugas Pak."
@aisarysavira8780,Lah gibran nya kmna,2024-03-20T18:07:03Z,0,Lah Gibran-nya kemana
@rindiyani261,"SELAMAT & SUKSES JENDRAL ,,,,",2024-03-20T18:06:59Z,0,SELAMAT DAN SUKSES JENDERAL
@samsudinhooh8783,"Anak abah dan ank emak lagi nangis di pojokan wkwkwkwk
Selamat buat pak Prabowo & mas Gibran atas kemenangannya semoga amanah ammin",2024-03-20T18:06:51Z,0,"Anak ayah dan anak ibu lagi menangis di pojokan
Selamat untuk Pak Prabowo & Mas Gibran atas kemenangannya, semoga amanah amin"
@Maryati-pd9qn,Indonesia maju anak ny maju paman ny maju menantu jy maju hidup maju joged aja,2024-03-20T18:06:47Z,1,Indonesia maju anak nya maju paman nya maju menantu nya maju hidup maju joged saja
@rohuljombo135,Kumpulan para koruptor,2024-03-20T18:06:36Z,0,Kumpulan para koruptor
@Adiirnadi,Selamat rakyat sengsara..,2024-03-20T18:06:27Z,0,Selamat rakyat sengsara.
@SriMisdiati-b5e,Seneng ya Uda kepilih tapi jangan seneng dulu masih pang waktunya tahun demi tahun rakyat nyesek tar,2024-03-20T18:06:20Z,0,"Seneng ya Pak Prabowo kepilih tapi jangan seneng dulu masih panjang waktunya, tahun demi tahun rakyat nyesek tar."
@finewalker5326,"Congratulations Prabowo and Gibran.  We proud of you. 
May God bless you . ️️",2024-03-20T18:06:18Z,167,Congratulations Prabowo and Gibran. We are proud of you. May God bless you.
@infoalhijaz2879,Prabowo Subianto  akhirnya Alhamdulillah,2024-03-20T18:06:13Z,0,Prabowo Subianto akhirnya Alhamdulillah
@MuhammadYusuf-s7e4m,Berkah dari buah kesabaran,2024-03-20T18:05:56Z,0,Berkah dari buah kesabaran
@sitifaiza5997,Alhamdulilah...akhirnya  penantian panjang tercapai juga semoga amanah sehat2 selalu bapak.,2024-03-20T18:05:52Z,0,"Alhamdulillah, akhirnya penantian panjang tercapai juga. Semoga amanah, sehat-sehat selalu, Bapak."
@dekafi5063,Kudu nangis reek reeek,2024-03-20T18:05:31Z,0,Kudu nangis.
@imronjarob4819,Terimakasi juga kami kepada pak Prabowo menang menjadi pemimpin kami rakyat indonesia,2024-03-20T18:05:28Z,0,Terima kasih juga kepada Pak Prabowo yang telah terpilih menjadi pemimpin rakyat Indonesia.
@Andimoses62,Usaha takkan menghianati hasil...akhirnya rakyat merasakan ketulusanmu....,2024-03-20T18:05:18Z,0,"Usaha takkan menghianati hasil, akhirnya rakyat merasakan ketulusanmu."
@donnydonnyromdony9425,Diiiihhhhhh,2024-03-20T18:05:05Z,0,Dih
@GustifatahulFatahul,Saya sangat bangga dengan mu jendral,2024-03-20T18:04:55Z,0,Saya sangat bangga denganmu jendral
@akbarherayusman95,Alhamdulillah komandooooo,2024-03-20T18:04:55Z,0,Alhamdulillah komando
@nyrmalakesumah3107,"Trimakasih bang ARA Maruarar Sirait , yg bertarung serius smpe menang di JABAR",2024-03-20T18:04:50Z,0,"Terima kasih bang ARA Maruarar Sirait, yang bertarung serius sampai menang di JABAR."
@trihadiyanto6081,"Yang memilih 01 kita tertawai., hehehehe",2024-03-20T18:04:43Z,0,Yang memilih pasangan calon nomor urut 1 kita tertawai.
@aribudhi8848,Alhamdulillah .. Allah telah menyelamatkan bangsa Indonesia dari sekelompok kecil aliran syiah yg ingin berkuasa dan menjadikan NKRI sbg basis syiah terbeaar bagi mereka .. Allahu Akbar,2024-03-20T18:04:38Z,0,"Alhamdulillah, Allah telah menyelamatkan bangsa Indonesia dari sekelompok kecil aliran Syiah yang ingin berkuasa dan menjadikan NKRI sebagai basis Syiah terbesar bagi mereka. Allahu Akbar."
@LuBis-l3r,Bapa paribowo selamat memipin ber sama bapa gipral untuk rakyat bangsa dan negara Sumatera Utara doa kami bersama bintang sabit bersama bapa amin terimakasi allohu ak bar,2024-03-20T18:04:34Z,0,"Bapak Prabowo selamat memimpin bersama Bapak Gibran untuk rakyat, bangsa, dan negara Sumatera Utara. Doa kami bersama. Amin. Terima kasih. Allah Maha Besar."
@RedySon-g2y,"Lk kalah ws trimo ae bos,, tiwas pegel dw awakmu iku,,,,",2024-03-20T18:04:32Z,0,"Laki-laki kalah wah, trimo saja bos, capek banget deh awakmu itu."
@ulumcsulum7499,Ngis pendukung 1 dan 3  jdi orang gilA lihat ini,2024-03-20T18:04:24Z,0,Pendukung pasangan calon nomor urut 1 dan 3 jadi orang gila lihat ini
@gidul2327,kelar tugasku melawan fitnahan kubu sebeh  selamat jendral!!,2024-03-20T18:04:22Z,0,"Kelar tugasku melawan fitnahan kubu sebelah, selamat jendral!"
@burhanhtn3700,3x Prabowo dipilih,2024-03-20T18:04:20Z,0,3x Prabowo dipilih
@usmanfuadi5954,Ya allah... Semoga negaraku ini selamat....,2024-03-20T18:04:15Z,0,"Ya Allah, semoga negaraku ini selamat."
@handokosugiarti7346,Pendukung sebelah kayaknya gak terima kalah masih aja bilang curang  padahal itu resmi dari KPU kalo pak Prabowo menang kalo kalah ya kalah aja bos gak usah banyak cakap paham,2024-03-20T18:04:10Z,0,Pendukung sebelah kayaknya tidak terima kalah masih saja bilang curang padahal itu resmi dari KPU kalau pak Prabowo menang kalau kalah ya kalah saja bos tidak usah banyak cakap paham
@rahmatchrome,Bocah anak haram ko gk kelitan,2024-03-20T18:04:06Z,0,Bocah anak tidak sah kok tidak kelihatan
@aiueo_aiueo1310,"Anies nangis dipojokan. Coba dulu dukung prabowo, bakal terjamin kursi menteri. Ego gede ambisi pribadi gak mengukur kenyataan. Haha",2024-03-20T18:04:05Z,0,"Anies menangis di pojokan. Cobalah dulu mendukung Prabowo, akan terjamin kursi menteri. Ego besar dan ambisi pribadi tidak mengukur kenyataan. Haha"
@feryalamsyah-mt8mm,Gagal gagal gagal hasil... Pengorbanan membuahkan hasil. Mknya.. Pagi rakyat yang lagi usaha merintis.. Contoh.. Prabowo.. Jngan mudah menyerah...,2024-03-20T18:03:59Z,1,Gagal gagal gagal hasil... Pengorbanan membuahkan hasil. Maka.. Pagi rakyat yang lagi usaha merintis.. Contoh.. Prabowo.. Jangan mudah menyerah...
@kinderjoy2121,"Kalo ada orang matanya mata panda,kalo GK abis di tonjok ya abis dugem..",2024-03-20T18:03:58Z,0,"Kalo ada orang matanya mata panda, kalo tidak abis di tonjok ya abis dugem."
@NadzirulwaniUlwani,Alhamdulilah ya Alloh saya sedih bahagia pak prabowo jadi persiden Indonesia brvooo bravo,2024-03-20T18:03:48Z,0,Alhamdulillah ya Allah saya sedih bahagia Pak Prabowo jadi presiden Indonesia bravo bravo
@arkawira9539,Penantian panjang jd ri 1 2024 ..2029,2024-03-20T18:03:48Z,0,Penantian panjang jadi Prabowo 2024 - 2029
@visnusaputra3653,"makmurkanlah dinasti keluarga dan kroni² mereka, nanti terima efeknya setelah menjabat",2024-03-20T18:03:42Z,1,"Makmurkanlah dinasti keluarga dan kroni mereka, nanti terima efeknya setelah menjabat."
@suarnihamka-p1u,"Alhamdulillah,ya Allah semoga  apa yg engkau titip pemimpin di negara indonesia semoga menjadi pemimpin yg terbaik dan amanah negara aman dan makmur itulah yg kita inginkan semua selamat atas terpilihnya bapak Prabowo dan bapak Gibran sehat selalu",2024-03-20T18:03:40Z,1,"Alhamdulillah, ya Allah semoga apa yang Engkau titipkan pemimpin di negara Indonesia semoga menjadi pemimpin yang terbaik dan amanah. Negara aman dan makmur itulah yang kita inginkan semua. Selamat atas terpilihnya Bapak Prabowo dan Bapak Gibran, sehat selalu."
@Sujei-si7pl,Duniamana yang mengakui pilpres di ondonwsia ini tertip dan aman tidaktertip dan tidak aman karena bukan pemilianumum tapi perampokan yang umum .semoa aparat negara mulai dari presidennya sampai ke kepaladaerah semonya banyak yg merampok hasil suara rakyat .,2024-03-20T18:03:37Z,1,"Dunia mana yang mengakui pilpres di Indonesia ini tertib dan aman, tidak tertib dan tidak aman karena bukan pemilihan umum tapi perampokan yang umum. Semoga aparat negara mulai dari presidennya sampai ke kepala daerah semuanya banyak yang merampok hasil suara rakyat."
@indieka8367,alhamdulillah,2024-03-20T18:03:34Z,1,alhamdulillah
@budiartotri0223,Saya tunggu janji anda pak,2024-03-20T18:03:31Z,0,"Saya tunggu janji Anda, Pak."
@munirnisti-ed9yg,alhamdulilah... merdeka jendral.... semogga indonesia semakin maju,2024-03-20T18:03:30Z,0,"Alhamdulillah, merdeka Jenderal, semoga Indonesia semakin maju."
@nyrmalakesumah3107,"Trimakasih kepada pak Habiburrahman , sang petarung ..",2024-03-20T18:03:28Z,0,"Terima kasih kepada Pak Habiburrahman, sang petarung."
@audizamzam2921,"Ayo pak Prabowo Subianto injak rakyat Indonesia.
Lanjut korupsi.import.jual semua ke negara asing 
Udah ketebak
3 tahun lagi bakal sadar rakyat nya",2024-03-20T18:03:20Z,0,"Ayo pak Prabowo Subianto injak rakyat Indonesia. Lanjut korupsi, impor, jual semua ke negara asing. Sudah ketebak. Tiga tahun lagi bakal sadar rakyatnya."
@ronisugianto4416,Republik Para P3ncol3ng.,2024-03-20T18:03:17Z,0,Republik Para Pencalon.
@sugiono6813,Mandat ndasmu....,2024-03-20T18:03:12Z,0,Mandat anda....
@gunarsogunarso8872,Ga malu ya,2024-03-20T18:03:00Z,0,Ga malu ya
@adewisnu5437,"Semoga amanah membawa perubahan untuk rakyat nya,sejati nya musibah besar bagi nya pemimpin,",2024-03-20T18:02:59Z,0,"Semoga amanah membawa perubahan untuk rakyatnya, sejatinya musibah besar baginya pemimpin."
@rilasetiawan7913,cuma 25 persen ko bilang curang..mng ga malu tuh 01,2024-03-20T18:02:53Z,0,"cuma 25 persen kok bilang curang, mungkin tidak malu tuh pasangan calon nomor urut 1"
@AchmadChusaeni-by2fx,Tangkap Zulkifli Hasan + kurung !,2024-03-20T18:02:45Z,1,Tangkap Zulkifli Hasan + kurung!
@togisimatupang7293,Biasa aja kale...,2024-03-20T18:02:39Z,0,Biasa saja kok...
@asnawiabdha9909,Alhamdulillah ya Allah...kali in sdhi di berikan kesempatan utk memimpin negeri ini ke arah yg lebih dan lebih maju...selamat pak jendral..dr pendukung setiamu..sdh 3 kali berturut turut..,2024-03-20T18:02:34Z,0,"Alhamdulillah ya Allah, kali ini diberikan kesempatan untuk memimpin negeri ini ke arah yang lebih maju. Selamat Pak Jendral dari pendukung setiamu, sudah 3 kali berturut-turut."
@qubbatulkhodro4457,ya Alloh saya menangis penuh haru melihat ini.sehat selalu bapak presidenku.,2024-03-20T18:02:15Z,0,"Ya Allah, saya menangis penuh haru melihat ini. Sehat selalu, Bapak Presidenku."
@Wagiso-us2yn,Semoga tdk mengecewakan rakyat Indonesia..,2024-03-20T18:02:09Z,0,Semoga tidak mengecewakan rakyat Indonesia.
@nazwa7420,Smoga NKRI bisa maju dn berdaulat dibawah kendali sang Jendral Bpk prabowo subianto,2024-03-20T18:02:04Z,0,Semoga NKRI bisa maju dan berdaulat di bawah kendali sang Jendral Bapak Prabowo Subianto
@BobGutres,Menang curang kok bangga kau wo...semoga ALLAH SWT MELAKNATMU!!!!,2024-03-20T18:02:04Z,0,"Menang curang kok bangga kamu, semoga Allah SWT melaknatmu."
@Keadilan.702,Gmn seorng president  bisa maju. Yg di sampingnya semua terduga korupsi..,2024-03-20T18:01:59Z,0,Bagaimana seorang presiden bisa maju. Yang di sampingnya semua terduga korupsi.
@RusdinUnding-ze8ed,Buktikan aja pak klu bpk ini menyayangin Rakyat.,2024-03-20T18:01:59Z,0,Buktikan saja pak kalau Bapak ini menyayangi Rakyat.
@rrninja2023,Selamat buat pak prabroro,2024-03-20T18:01:57Z,0,Selamat untuk Pak Prabowo.
@budibudi9540,"Saat nya bersatu kembali tuk membangun negri tercinta ini... pemilu dh selesai dn kita harus bsa legowo dn harus mendukung capres yg terpilih...tujuan nya cma satu demi Indonesia yg lebih maju,,adill,,dn makmur...kesampingkan perbedaan,,saat nya untuk bersama...salam buat seluruh rakyat Indonesia..bersatu demi negri tercinta",2024-03-20T18:01:52Z,0,"Saatnya bersatu kembali untuk membangun negeri tercinta ini, pemilu sudah selesai dan kita harus bisa legowo dan harus mendukung capres yang terpilih, tujuannya hanya satu demi Indonesia yang lebih maju, adil, dan makmur, kesampingkan perbedaan, saatnya untuk bersama, salam buat seluruh rakyat Indonesia, bersatu demi negeri tercinta."
@Yt4b-ny2uy,Congratulasion pak wowo,2024-03-20T18:01:51Z,0,Congratulation pak prabowo
@JasmineNovelia,Rakyat tak sudi negara Indonesia dipimpin oleh seorang penculik dan pembunuh para aktivis dan merampok uang negara 496 Trilliun Gangster-Perampok.,2024-03-20T18:01:27Z,0,Rakyat tidak setuju negara Indonesia dipimpin oleh seorang penculik dan pembunuh para aktivis serta merampok uang negara 496 Trilliun Gangster-Perampok.
@habibialif7287,Alhmdulillah pak.smuga bapk selalu d brkan kesehatan amin yerob.dan semuga bisa memimpin nkri selama jabatan bapak amin yerob,2024-03-20T18:01:25Z,0,"Alhamdulillah pak, semoga bapak selalu diberikan kesehatan amin ya Allah, dan semoga bisa memimpin NKRI selama jabatan bapak amin ya Allah."
@Tresnawati-j4d,Belum usai...masih ada di MK,2024-03-20T18:01:17Z,1,Belum usai... masih ada di Mahkamah Konstitusi
@ssunemi5747,pemilu 2024 paling aneh wlwpun siapapun president nya aku berdoa semoga bisa membuat Indonesia jadi lebih baik dan sejahtera,2024-03-20T18:00:51Z,0,Pemilu 2024 paling aneh walaupun siapapun presidennya aku berdoa semoga bisa membuat Indonesia jadi lebih baik dan sejahtera.
@gabellian-t1o,perihnya siksa kubur,2024-03-20T18:00:41Z,0,perihnya siksa kubur
@funnyfdo,Saatnya mentri giveaway,2024-03-20T18:00:41Z,0,Saatnya menentukan pemenang giveaway
@DeniesAfkavaganza,Semoga RSJ tidak penuh dg org pintar,2024-03-20T18:00:28Z,0,Semoga RSJ tidak penuh dengan orang pintar
